,Timestamp,BatteryVoltage,RPM,B1_S1_O2_Voltage,B1_S2_O2_Voltage,MAF,Intake_Pressure,Intake_Temp,Engine_Load
100,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
101,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
102,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
103,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
104,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
105,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
106,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
107,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
108,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
109,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
110,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
111,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
112,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
113,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
114,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
115,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
116,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
117,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
118,1.788130760192871,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
119,2.229374647140503,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
120,2.229374647140503,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
121,2.229374647140503,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
122,2.229374647140503,12.3,0.0,0.42,0.42,0,99.0,51.0,0.0
123,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
124,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
125,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
126,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
127,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
128,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
129,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
130,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
131,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
132,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
133,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
134,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
135,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
136,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
137,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
138,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
139,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
140,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
141,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
142,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
143,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
144,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
145,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
146,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
147,2.229374647140503,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
148,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
149,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
150,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
151,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
152,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
153,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
154,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
155,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
156,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
157,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
158,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
159,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
160,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
161,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
162,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
163,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
164,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
165,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
166,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
167,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
168,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
169,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
170,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
171,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
172,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
173,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
174,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
175,2.6779592037200928,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
176,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
177,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
178,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
179,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
180,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
181,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
182,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
183,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
184,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
185,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
186,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
187,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
188,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
189,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
190,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
191,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
192,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
193,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
194,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
195,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
196,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
197,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
198,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
199,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
200,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
201,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
202,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
203,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
204,3.1166069507598877,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
205,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
206,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
207,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
208,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
209,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
210,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
211,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
212,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
213,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
214,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
215,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
216,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
217,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
218,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
219,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
220,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
221,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
222,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
223,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
224,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
225,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
226,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
227,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
228,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
229,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
230,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
231,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
232,3.566948175430298,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
233,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
234,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
235,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
236,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
237,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
238,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
239,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
240,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
241,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
242,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
243,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
244,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
245,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
246,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
247,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
248,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
249,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
250,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
251,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
252,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
253,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
254,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
255,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
256,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
257,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
258,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
259,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
260,4.005873918533325,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
261,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
262,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
263,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
264,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
265,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
266,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
267,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
268,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
269,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
270,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
271,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
272,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
273,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
274,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
275,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
276,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
277,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
278,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
279,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
280,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
281,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
282,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
283,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
284,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
285,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
286,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
287,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
288,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
289,4.445341348648071,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
290,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
291,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
292,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
293,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
294,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
295,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
296,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
297,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
298,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
299,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
300,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
301,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
302,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
303,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
304,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
305,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
306,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
307,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
308,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
309,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
310,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
311,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
312,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
313,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
314,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
315,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
316,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
317,4.894633531570435,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
318,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
319,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
320,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
321,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
322,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
323,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
324,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
325,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
326,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
327,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
328,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
329,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
330,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
331,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
332,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
333,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
334,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
335,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
336,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
337,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
338,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
339,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
340,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
341,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
342,5.325456142425537,12.3,0.0,0.42,0.415,0,99.0,51.0,0.0
